165.89949	73528	580542	1.0	
165.90006	67523	545250	0.7	
165.90967	79935	284119	1.2	
165.91009	71808	296720	0.9	
165.91465	81055	591292	1.3	
165.91985	84528	481041	1.4	
165.92126	67195	458148	0.7	
165.92462	67176	580829	0.7	
165.92710	75156	645283	1.0	
165.92874	102213	334133	2.1	
165.92985	79898	246595	1.2	
165.93320	83753	550550	1.4	
165.94189	72294	502000	0.9	
165.94438	69557	289255	0.8	
165.95183	71497	501121	0.9	
165.95295	105111	414040	2.3	
165.95975	95608	503642	1.9	
165.96485	72063	365232	0.9	
165.97118	98744	219167	2.0	
165.97350	77610	516816	1.1	
165.97489	76014	643271	1.1	
165.97582	81238	570795	1.3	
165.97729	75142	562790	1.0	
165.98140	70944	649724	0.9	
165.98389	79724	311103	1.2	
165.98434	71217	331950	0.9	
165.98545	86100	338417	1.5	
165.98849	88270	425474	1.6	
165.98960	74136	373512	1.0	
165.99266	81157	582582	1.3	
165.99409	73547	591960	1.0	
165.99508	75999	323582	1.1	
165.99947	95360	458101	1.9	
166.00018	88151	430212	1.6	
166.00097	89727	294297	1.6	
166.00245	72302	615545	0.9	
166.00406	84882	334397	1.4	
166.00500	86124	449174	1.5	
166.01181	71162	621825	0.9	
166.01470	71966	306451	0.9	
166.02534	75497	525086	1.1	
166.02661	68030	407589	0.8	
166.03475	68470	326613	0.8	
166.04186	77209	403148	1.1	
166.04679	91482	473399	1.7	
166.04960	78183	602092	1.2	
166.05417	89603	392012	1.6	
166.05972	76024	485686	1.1	
166.06385	100217	365558	2.1	
166.06464	86106	342186	1.5	
166.06939	99143	332268	2.0	
166.07606	76092	453352	1.1	
166.07865	78628	437315	1.2	
166.08392	67963	817517	0.8	
166.08629	100397	250466	2.1	
166.08741	76692	392874	1.1	
166.08804	72237	590169	0.9	
166.09098	88509	508306	1.6	
166.09767	72239	762143	0.9	
166.09889	78646	654624	1.2	
166.10369	78393	443634	1.2	
166.10450	70910	586677	0.9	
166.10523	88077	288287	1.6	
166.10994	77253	398033	1.1	
166.11373	76898	249247	1.1	
166.11468	74427	578080	1.0	
166.11565	71830	489635	0.9	
166.11813	84688	454647	1.4	
166.11966	67581	568109	0.7	
166.12137	90449	569195	1.7	
166.12275	79106	533437	1.2	
166.13329	101789	347876	2.1	
166.13604	79708	461252	1.2	
166.13705	71041	804623	0.9	
166.14270	110033	348733	2.5	
166.14481	85350	338364	1.5	
166.14937	98303	336082	2.0	
166.15016	81194	466832	1.3	
166.15691	68792	355775	0.8	
166.15750	110020	353174	2.5	
166.16319	69723	493756	0.8	
166.19012	81616	290549	1.3	
166.20487	70972	631224	0.9	
166.21021	71582	495515	0.9	
166.21602	94898	349387	1.8	
166.21969	88346	477359	1.6	
166.22893	75887	482687	1.1	
166.22992	82822	360906	1.4	
166.23076	102325	385125	2.1	
166.23172	79278	396028	1.2	
166.23325	71775	360290	0.9	
166.23392	89732	244178	1.6	
166.23702	74484	574139	1.0	
166.23975	71451	660835	0.9	
166.24517	71223	556513	0.9	
166.24818	81515	509409	1.3	
166.24883	69797	540928	0.8	
166.25072	71134	357684	0.9	
166.25117	71555	330081	0.9	
166.25752	79083	506030	1.2	
166.25994	80083	609314	1.2	
166.26075	96852	341584	1.9	
166.26294	70613	363746	0.9	
166.27044	111637	367896	2.5	
166.27220	83046	513953	1.4	
166.28453	78316	529229	1.2	
166.30146	76698	292835	1.1	
166.31244	93013	405716	1.8	
166.31664	73702	583240	1.0	
166.31857	89869	252067	1.6	
166.32222	73463	497092	1.0	
166.32428	87930	447173	1.6	
166.32630	72812	735143	0.9	
166.32688	106692	397359	2.3	
166.33371	105200	327235	2.3	
166.33869	67114	409091	0.7	
166.34053	91454	442834	1.7	
166.34215	82323	557190	1.3	
166.34568	77477	552530	1.1	
166.34748	81186	558230	1.3	
166.35070	71840	687572	0.9	
166.35665	78984	466884	1.2	
166.36297	76939	596963	1.1	
166.36462	87447	530318	1.5	
166.37000	95097	523969	1.9	
166.37245	83352	290010	1.4	
166.37985	77973	627455	1.2	
166.38636	67739	403983	0.7	
166.38762	80004	381997	1.2	
166.39041	76458	471409	1.1	
166.39148	83750	290648	1.4	
166.39387	74404	371483	1.0	
166.39525	94682	451349	1.8	
166.39732	73739	459548	1.0	
166.40078	70841	581284	0.9	
166.40345	70719	476808	0.9	
166.40886	69404	673790	0.8	
166.41178	98526	493523	2.0	
166.41275	100094	384515	2.1	
166.41423	80110	487007	1.2	
166.41687	85153	360499	1.4	
166.42011	88673	503276	1.6	
166.42722	73928	435299	1.0	
166.42954	76146	514551	1.1	
166.43353	77164	332673	1.1	
