100.26796	259808	643267	4.0	
100.62091	256110	421391	3.9	
101.43299	266475	490011	4.1	
102.07899	284156	584558	4.5	
102.42857	266721	755017	4.1	
102.95151	258836	707015	3.9	
103.02792	292702	687308	4.7	
103.11867	276401	751671	4.3	
103.26551	267895	737130	4.1	
103.31685	271714	737161	4.2	
103.36795	308236	504646	5.1	
103.47119	295210	533572	4.8	
103.83307	255344	826912	3.9	
103.84553	266632	728399	4.1	
103.88894	255216	520611	3.9	
103.88963	260902	437534	4.0	
104.10317	279524	699909	4.4	
104.20766	270437	554317	4.2	
104.46648	321505	629464	5.4	
104.48905	256989	626312	3.9	
104.54798	261556	629777	4.0	
104.60760	256941	566955	3.9	
104.66192	264223	553729	4.1	
104.79407	257573	664075	3.9	
104.81317	266532	745058	4.1	
104.89785	256382	725508	3.9	
104.93013	265387	528007	4.1	
104.95049	284641	593178	4.5	
105.02404	276834	497024	4.4	
105.02855	260847	615925	4.0	
105.04289	325186	614823	5.5	
105.28141	272489	717301	4.3	
105.35725	291893	697103	4.7	
105.42008	257405	740859	3.9	
105.50957	266416	643443	4.1	
105.76978	255210	344319	3.9	
105.79125	280985	442341	4.4	
105.84862	274269	590678	4.3	
105.85225	259820	724407	4.0	
105.91750	268566	554922	4.2	
105.94281	263810	651013	4.1	
105.94520	279487	487237	4.4	
105.97769	255799	671499	3.9	
106.02265	323754	618605	5.4	
106.06716	256641	642128	3.9	
106.09118	275546	559843	4.3	
106.11512	339745	657418	5.8	
106.16126	281205	433957	4.5	
106.19351	272634	593783	4.3	
106.38195	261443	627573	4.0	
106.44874	264241	657890	4.1	
106.50597	264386	627208	4.1	
106.52786	311278	663601	5.1	
106.54070	269917	690850	4.2	
106.56070	271153	427427	4.2	
106.63635	287749	547590	4.6	
106.70312	273125	783223	4.3	
106.78977	263181	542770	4.0	
106.80439	270100	691182	4.2	
106.86305	258738	558439	3.9	
106.87198	255589	516056	3.9	
106.93658	283593	579489	4.5	
107.08467	263217	570965	4.0	
107.20515	292634	517902	4.7	
107.26977	276194	566317	4.3	
107.28978	283431	494633	4.5	
107.30284	255659	454170	3.9	
107.33788	303694	592679	5.0	
107.34009	260767	695379	4.0	
107.34073	294749	609095	4.8	
107.43384	260899	649249	4.0	
107.44597	257515	504951	3.9	
107.46547	283772	650751	4.5	
107.48505	260578	607215	4.0	
107.63302	267081	443760	4.1	
107.66573	258729	707816	3.9	
107.68031	273644	596060	4.3	
107.68644	272256	384600	4.2	
107.71667	255027	498617	3.9	
107.73388	258854	555734	3.9	
107.75339	282261	660854	4.5	
107.78398	289330	438757	4.6	
107.83351	289093	431977	4.6	
107.89814	261768	658722	4.0	
107.93145	279419	614077	4.4	
107.93498	279590	486663	4.4	
107.93588	256577	897160	3.9	
107.95959	262700	464195	4.0	
107.96817	268863	607345	4.2	
107.97514	286846	508069	4.6	
108.00284	292191	730131	4.7	
108.02858	275238	495195	4.3	
108.02987	257231	562800	3.9	
108.03454	356005	497737	6.2	
108.06626	263290	581754	4.0	
108.15204	272925	625269	4.3	
108.18431	273725	732749	4.3	
108.20453	271066	526552	4.2	
108.22457	271510	557873	4.2	
108.25424	272695	522451	4.3	
108.27406	256330	632925	3.9	
108.30740	256630	613248	3.9	
108.31155	264170	558994	4.1	
108.41507	261872	522078	4.0	
108.42773	279031	731762	4.4	
108.43432	269701	667315	4.2	
108.45562	301733	551601	4.9	
108.47429	270519	694870	4.2	
108.50821	313294	487772	5.2	
108.51193	262681	653691	4.0	
108.55756	268861	647493	4.2	
108.63248	262685	713587	4.0	
108.75345	289305	584871	4.6	
108.75767	257703	417989	3.9	
108.77510	261260	634629	4.0	
108.79943	268155	647197	4.2	
108.90431	305440	670954	5.0	
108.99247	274947	639511	4.3	
109.04304	287300	682742	4.6	
109.11139	277924	548670	4.4	
109.11765	288772	731728	4.6	
109.13384	306226	611150	5.0	
109.13988	273686	438171	4.3	
109.20630	255765	604095	3.9	
109.21121	273815	736423	4.3	
109.22023	275721	757532	4.3	
109.25099	266717	603080	4.1	
109.25952	312666	519252	5.2	
109.26407	258429	648772	3.9	
109.26833	271118	643865	4.2	
109.30283	262105	598144	4.0	
109.31244	312810	566859	5.2	
109.32585	262898	532269	4.0	
109.34709	302742	543832	4.9	
109.36905	256770	758153	3.9	
109.47383	276494	502228	4.3	
109.59003	269750	685967	4.2	
109.60577	278382	380055	4.4	
109.64481	266921	436846	4.1	
109.64857	302020	617179	4.9	
109.69994	325779	641938	5.5	
109.72678	272618	523697	4.3	
109.76299	272354	395814	4.2	
109.77022	255780	658216	3.9	
109.84396	310048	561449	5.1	
109.88521	288032	615322	4.6	
109.90265	259261	716449	3.9	
109.97655	323125	544987	5.4	
109.98808	257452	724709	3.9	
110.01152	265892	435184	4.1	
110.10732	267470	662853	4.1	
110.14181	278823	718277	4.4	
110.16055	262403	649383	4.0	
110.21529	265769	669278	4.1	
110.28295	273533	538601	4.3	
110.30400	375523	495310	6.6	
110.32591	285876	667651	4.6	
110.34324	258233	536739	3.9	
110.34472	259276	551149	3.9	
110.34749	273928	586665	4.3	
110.35914	266816	623506	4.1	
110.36804	259308	538620	4.0	
110.37376	274789	541851	4.3	
110.38840	281396	546010	4.5	
110.39341	278684	631313	4.4	
110.45611	270459	756863	4.2	
110.45724	255695	617958	3.9	
110.46594	269852	676873	4.2	
110.47366	259651	700057	4.0	
110.47717	276360	405135	4.3	
110.49567	286964	666901	4.6	
110.55939	263215	718070	4.0	
110.58866	259172	447916	3.9	
110.59215	298208	563220	4.8	
110.64391	268240	443129	4.2	
110.66410	256269	600468	3.9	
110.66500	302373	388441	4.9	
110.68536	297790	525930	4.8	
110.71601	256768	585916	3.9	
110.72166	281061	811853	4.4	
110.74768	273496	570819	4.3	
110.75518	275332	427248	4.3	
110.76209	277216	548722	4.4	
110.83729	322685	549582	5.4	
110.84362	280551	474066	4.4	
110.87609	285539	507361	4.6	
110.89817	282907	774596	4.5	
110.92805	328941	555099	5.5	
110.93431	286113	701138	4.6	
110.94685	255301	707012	3.9	
110.97632	379563	453969	6.7	
110.97942	292442	571122	4.7	
110.98796	255743	703400	3.9	
110.99199	304047	555366	5.0	
111.00264	334685	596749	5.7	
111.00360	256886	840055	3.9	
111.11409	264769	471410	4.1	
111.12552	270667	491709	4.2	
111.14534	275650	539806	4.3	
111.15020	275128	463785	4.3	
111.15532	311705	651614	5.2	
111.18482	271038	586178	4.2	
111.19287	267240	626011	4.1	
111.25440	262792	502690	4.0	
111.25718	272725	608270	4.3	
111.30186	255375	596240	3.9	
111.30293	266775	584793	4.1	
111.37931	294955	557474	4.8	
111.49308	272812	444645	4.3	
111.52298	261164	514777	4.0	
111.56237	261333	535113	4.0	
111.59512	260872	657808	4.0	
111.62080	255479	566467	3.9	
111.63388	292620	626925	4.7	
111.65352	263360	737566	4.0	
111.68581	315220	565651	5.2	
111.68632	267705	460903	4.1	
111.68939	302481	572958	4.9	
111.72573	261813	633790	4.0	
111.74883	282640	701155	4.5	
111.77028	322795	600859	5.4	
111.77360	292015	563397	4.7	
111.84823	279767	477044	4.4	
111.86323	267085	424151	4.1	
111.88371	263484	580216	4.0	
111.90847	267962	703499	4.1	
111.91322	261023	618666	4.0	
111.92785	269142	424736	4.2	
111.94126	266255	665313	4.1	
112.01853	278485	710041	4.4	
112.04179	281380	577472	4.5	
112.06065	257216	519882	3.9	
112.09183	276726	655805	4.4	
112.09589	304935	693928	5.0	
112.13232	277220	557922	4.4	
112.13844	260636	576683	4.0	
112.18183	307957	529666	5.1	
112.18220	283609	582873	4.5	
112.19438	270960	360345	4.2	
112.19672	258177	487191	3.9	
112.22059	288596	386058	4.6	
112.24122	266985	492847	4.1	
112.27977	280059	659643	4.4	
112.29542	271043	594920	4.2	
112.33579	258656	495977	3.9	
112.36723	263586	681053	4.0	
112.36802	298259	744409	4.8	
112.37002	258063	805665	3.9	
112.37262	258293	635019	3.9	
112.37519	272274	771852	4.2	
112.39757	296679	438114	4.8	
112.42465	308687	377326	5.1	
112.48618	259298	691184	4.0	
112.49806	264421	600078	4.1	
112.54919	314007	658875	5.2	
112.55274	284862	476219	4.5	
112.61522	272837	569312	4.3	
112.61560	274624	447772	4.3	
112.63029	287623	369643	4.6	
112.65846	267136	389400	4.1	
112.67944	293340	623680	4.7	
112.69061	258904	591711	3.9	
112.81938	276524	475046	4.3	
112.82840	277553	410352	4.4	
112.83245	271974	746418	4.2	
112.84058	265602	603869	4.1	
112.85735	267809	503752	4.1	
112.86129	265500	686378	4.1	
112.86652	279628	550144	4.4	
112.88377	297433	604685	4.8	
112.88547	257078	566061	3.9	
112.88847	260423	364340	4.0	
112.89009	262762	599374	4.0	
112.93881	272171	539147	4.2	
112.97882	271576	463535	4.2	
112.99742	287510	394764	4.6	
113.03862	292536	431998	4.7	
113.06307	282741	481263	4.5	
113.06862	295651	543273	4.8	
113.11031	267435	378713	4.1	
113.14091	304135	453938	5.0	
113.14695	337477	571186	5.7	
113.15379	309283	669304	5.1	
113.15765	275482	537605	4.3	
113.17218	260003	448105	4.0	
113.17695	265554	495312	4.1	
113.19044	282422	618697	4.5	
113.22854	255112	496623	3.9	
113.23655	260292	590482	4.0	
113.29247	257685	337363	3.9	
113.30293	260841	545687	4.0	
113.31098	300397	527510	4.9	
113.32650	256743	645049	3.9	
113.36027	257254	853864	3.9	
113.39132	287089	562819	4.6	
113.39769	257672	690864	3.9	
113.45982	313877	496165	5.2	
113.46177	276365	568647	4.3	
113.51855	286780	668703	4.6	
113.54343	266186	595751	4.1	
113.57060	261557	520741	4.0	
113.59136	272483	379614	4.3	
113.61922	277687	624254	4.4	
113.62141	313225	652448	5.2	
113.62977	275093	765919	4.3	
113.65302	293884	356928	4.7	
113.66124	266629	388058	4.1	
113.66496	304807	758156	5.0	
113.67658	310067	598552	5.1	
113.69359	278192	636055	4.4	
113.69803	291610	417270	4.7	
113.71523	290804	555902	4.7	
113.71737	314757	552826	5.2	
113.73451	296564	440768	4.8	
113.74054	296306	584656	4.8	
113.76257	269606	468575	4.2	
113.76604	321653	550473	5.4	
113.77432	256692	544138	3.9	
113.77922	312506	510358	5.2	
113.79860	276713	689935	4.4	
113.80751	255689	799185	3.9	
113.81855	327553	625729	5.5	
113.85308	305300	712802	5.0	
113.86432	282297	679723	4.5	
113.86719	295322	639583	4.8	
113.87022	345981	613483	5.9	
113.88483	276513	690605	4.3	
113.89840	257992	585160	3.9	
113.96008	280324	481451	4.4	
114.00134	301574	621447	4.9	
114.01897	409978	661509	7.4	
114.02503	272599	644420	4.3	
114.03116	275222	467579	4.3	
114.03717	255410	522193	3.9	
114.04349	275438	534385	4.3	
114.07078	270808	599984	4.2	
114.08584	322011	559618	5.4	
114.08948	279021	609464	4.4	
114.10665	271293	314189	4.2	
114.12401	273100	454419	4.3	
114.14396	276775	601740	4.4	
114.15886	276585	692738	4.3	
114.16701	287131	644005	4.6	
114.17437	258188	524904	3.9	
114.18722	280266	522318	4.4	
114.21645	272311	631429	4.2	
114.22451	261399	576204	4.0	
114.25183	277483	569646	4.4	
114.26774	259483	566639	4.0	
114.27877	278365	577260	4.4	
114.28712	301940	540328	4.9	
114.29752	264140	472727	4.1	
114.31068	255303	563821	3.9	
114.31546	299337	427462	4.9	
114.34669	296096	724433	4.8	
114.34879	265243	636182	4.1	
114.37192	274191	651996	4.3	
114.45777	270674	798462	4.2	
114.46268	265082	404048	4.1	
114.46570	267853	326435	4.1	
114.49396	268338	489044	4.2	
114.51419	299604	493929	4.9	
114.54080	257011	472974	3.9	
114.55169	276432	439933	4.3	
114.57029	312075	588609	5.2	
114.58085	308754	673067	5.1	
114.63922	255074	504766	3.9	
114.66146	261567	490864	4.0	
114.69286	276205	612537	4.3	
114.73626	301263	673955	4.9	
114.74135	270403	357270	4.2	
114.76004	263428	662146	4.0	
114.76161	269280	462196	4.2	
114.76379	269129	754542	4.2	
114.76773	268885	724463	4.2	
114.81077	289871	371936	4.7	
114.83781	260183	573355	4.0	
114.85588	261870	642939	4.0	
114.86442	287513	416855	4.6	
114.87363	323937	530078	5.4	
114.88365	258837	630904	3.9	
114.89454	291277	718521	4.7	
114.93190	274298	496456	4.3	
114.93311	289349	613670	4.6	
114.97298	280686	466017	4.4	
115.01809	277617	604948	4.4	
115.04220	262252	597506	4.0	
115.14229	304308	517167	5.0	
115.18254	259549	571767	4.0	
115.21753	274672	466245	4.3	
115.22395	257084	624013	3.9	
115.23763	255507	699256	3.9	
115.29785	257818	572438	3.9	
115.36396	268636	477094	4.2	
115.37414	284506	763133	4.5	
115.38698	257481	278400	3.9	
115.38938	274839	363634	4.3	
115.40270	265456	513036	4.1	
115.45297	263177	587698	4.0	
115.47010	267409	345283	4.1	
115.48279	255844	536059	3.9	
115.49265	261035	439907	4.0	
115.49915	276265	673428	4.3	
115.51811	259163	619257	3.9	
115.52342	296243	475166	4.8	
115.52478	262658	517901	4.0	
115.52656	262229	676321	4.0	
115.53103	266111	471729	4.1	
115.53572	298803	526384	4.9	
115.54428	284998	548941	4.5	
115.56952	255717	396334	3.9	
115.62570	270213	603473	4.2	
115.63675	318619	537561	5.3	
115.64102	262889	693399	4.0	
115.66041	270075	749834	4.2	
115.71293	259047	566500	3.9	
115.72089	267573	593803	4.1	
115.72134	254895	648294	3.9	
115.75298	263301	688864	4.0	
115.77062	266041	588169	4.1	
115.77477	261293	707934	4.0	
115.78400	284977	715763	4.5	
115.78932	289053	610514	4.6	
115.80245	261493	829078	4.0	
115.86669	285140	529714	4.5	
115.87393	268993	775488	4.2	
115.88100	258450	627894	3.9	
115.88329	255285	344483	3.9	
115.90917	289949	625510	4.7	
115.93443	328186	574554	5.5	
115.93976	274352	577221	4.3	
115.99820	269620	666175	4.2	
116.01367	275029	306526	4.3	
116.10067	273616	605417	4.3	
116.10570	269022	738888	4.2	
116.14027	308849	514351	5.1	
116.22829	272509	461435	4.3	
116.24051	255432	656308	3.9	
116.26057	259975	621349	4.0	
116.27659	299135	540141	4.9	
116.27836	281447	529995	4.5	
116.31574	286480	451236	4.6	
116.31688	256452	736360	3.9	
116.32314	264623	483906	4.1	
116.32615	254853	455324	3.8	
116.35834	292618	686931	4.7	
116.37116	256057	426926	3.9	
116.45136	293512	709395	4.7	
116.47936	272828	481391	4.3	
116.55451	321400	340226	5.4	
116.55734	273085	565451	4.3	
116.57241	264683	672045	4.1	
116.66957	321977	541907	5.4	
116.69459	287957	531339	4.6	
116.70759	261814	329813	4.0	
116.72873	275060	489736	4.3	
116.72887	273163	239557	4.3	
116.74088	282805	492120	4.5	
116.74266	259900	547383	4.0	
116.74618	257153	527062	3.9	
116.78901	266499	581590	4.1	
116.80901	284917	699453	4.5	
116.82533	266366	419027	4.1	
116.86585	262067	610748	4.0	
116.86902	266249	390349	4.1	
116.87169	262050	589541	4.0	
116.87230	287333	578101	4.6	
116.87290	268994	541850	4.2	
116.88609	289817	532293	4.7	
116.88701	266654	573318	4.1	
116.89212	267712	573439	4.1	
116.92432	347481	363032	6.0	
116.93464	263662	640320	4.1	
116.94278	336125	394290	5.7	
116.95118	331408	486013	5.6	
116.96036	261187	521754	4.0	
116.99556	269958	568283	4.2	
117.03275	256033	495438	3.9	
117.03960	294208	477530	4.8	
117.05397	255457	618452	3.9	
117.08348	259542	588552	4.0	
117.08695	292173	565703	4.7	
117.14022	287108	425692	4.6	
117.16018	305257	538078	5.0	
117.17167	259782	668438	4.0	
117.17428	273152	433830	4.3	
117.17789	261291	317096	4.0	
117.19068	261457	587621	4.0	
117.23815	274030	483806	4.3	
117.25033	266828	658226	4.1	
117.25675	321091	442881	5.4	
117.29140	263748	467059	4.1	
117.33984	290062	508013	4.7	
117.35440	264278	626842	4.1	
117.36426	272875	408799	4.3	
117.38017	257618	611400	3.9	
117.38097	266642	376428	4.1	
117.38875	300516	592943	4.9	
117.39377	272338	627782	4.3	
117.40093	266481	707898	4.1	
117.44890	265742	745771	4.1	
117.52433	353456	442050	6.1	
117.53499	258473	578107	3.9	
117.56171	267693	656740	4.1	
117.57250	257753	425526	3.9	
117.58741	284304	533820	4.5	
117.59268	268179	720970	4.2	
117.67761	287425	350862	4.6	
117.72446	287603	476584	4.6	
117.73117	318475	490592	5.3	
117.74389	330279	497414	5.6	
117.75475	297007	729978	4.8	
117.75528	282695	502655	4.5	
117.78980	260054	621745	4.0	
117.79196	317198	492502	5.3	
117.79763	277746	505374	4.4	
117.79921	265197	503474	4.1	
117.81328	312317	444328	5.2	
117.81919	269234	580978	4.2	
117.82052	265892	366364	4.1	
117.83925	271908	571559	4.2	
117.85751	279258	497639	4.4	
117.86116	302746	719805	4.9	
117.86186	296007	598880	4.8	
117.86295	288033	501615	4.6	
117.87290	259248	610386	4.0	
