147.47293	204193	879029	2.1	
147.48500	179011	763825	1.6	
147.50934	193092	492686	1.9	
147.51030	193650	1079719	1.9	
147.51818	214500	727541	2.4	
147.52597	181311	1101721	1.7	
147.53350	228763	897348	2.6	
147.53545	189443	1097912	1.8	
147.53813	187427	1065309	1.8	
147.53896	194934	632807	2.0	
147.55011	178921	877393	1.6	
147.56185	223456	724530	2.5	
147.57766	184741	899616	1.8	
147.59324	214949	895455	2.4	
147.60355	197690	525808	2.0	
147.61436	218925	696012	2.4	
147.61518	196124	854126	2.0	
147.61704	200927	824060	2.1	
147.62573	217935	804074	2.4	
147.62819	188203	688003	1.8	
147.63336	177753	891335	1.6	
147.63686	205106	460045	2.2	
147.64288	178548	613070	1.6	
147.64402	189096	576359	1.8	
147.64466	188209	861461	1.8	
147.65168	198807	790348	2.0	
147.66064	185944	801108	1.8	
147.66606	216001	844713	2.4	
147.66762	177200	886320	1.6	
147.67000	212318	795570	2.3	
147.70403	192419	1053939	1.9	
147.71886	179755	1105723	1.7	
147.72132	185809	1077812	1.8	
147.73501	196506	902825	2.0	
147.74386	196854	883815	2.0	
147.76861	200963	714476	2.1	
147.77801	178132	983760	1.6	
147.78045	200139	1052156	2.1	
147.78263	193917	838765	1.9	
147.78666	202990	900875	2.1	
147.81041	181629	536405	1.7	
147.81309	225784	763399	2.6	
147.81545	177067	847343	1.6	
147.82281	179255	776952	1.6	
147.83006	182646	578610	1.7	
147.83222	210599	912038	2.3	
147.83268	186986	651719	1.8	
147.84331	182857	1143045	1.7	
147.84416	234452	722642	2.8	
147.84691	199531	774844	2.1	
147.86367	179195	1022132	1.6	
147.88562	247250	691312	3.0	
147.88634	182603	775844	1.7	
147.89423	179494	885310	1.6	
147.90175	222550	567167	2.5	
147.90809	191769	917301	1.9	
147.92489	210588	849705	2.3	
147.93268	260171	573927	3.3	
147.93579	194818	438973	2.0	
147.93778	181839	427809	1.7	
147.94809	203268	801520	2.1	
147.96008	198860	1018998	2.0	
147.96309	216100	735198	2.4	
147.97970	186225	670780	1.8	
147.98412	176601	707472	1.6	
147.98788	180410	1106146	1.7	
147.99743	219638	805311	2.5	
147.99881	198777	675650	2.0	
148.00267	223160	745338	2.5	
148.00382	205978	691795	2.2	
148.01733	201459	666264	2.1	
148.03705	183820	917080	1.7	
148.04103	193275	673342	1.9	
148.04259	216068	858627	2.4	
148.04368	193901	861616	1.9	
148.04735	206647	743000	2.2	
148.04995	178159	1004865	1.6	
148.05262	177905	786955	1.6	
148.05544	196167	797406	2.0	
148.05788	211777	600066	2.3	
148.07101	181299	634039	1.7	
148.07746	192938	787139	1.9	
148.08548	199645	895306	2.1	
148.10172	199811	812759	2.1	
148.10626	212293	975783	2.3	
148.10901	178397	967484	1.6	
148.12059	195345	807344	2.0	
148.12435	181021	784595	1.7	
148.12595	197796	752407	2.0	
148.13728	230085	545066	2.7	
148.14415	179219	418972	1.6	
148.15979	206787	487747	2.2	
148.17147	215690	940505	2.4	
148.17246	185410	770600	1.8	
148.17932	177185	1051402	1.6	
148.17961	187435	791767	1.8	
148.18523	184235	507122	1.7	
148.19054	193520	667938	1.9	
148.20256	187103	1053585	1.8	
